63000576,53473280,15989248
63041536,52424704,9914120
64004096,52424704,21324920
62955520,51376128,25123104
62955520,51376128,19723752
62955520,51376128,13931552
62955520,51376128,17922688
62955520,51376128,12397544
62955520,51376128,18729496
62955520,51376128,13090264
62955520,51376128,24404896
63385600,52424704,19480136
63762432,52424704,23018624
64004096,52424704,17223944
63127552,51376128,21245944
63127552,51376128,15412984
63127552,51376128,21774176
63127552,51376128,16047040
63127552,51376128,10573896
63565824,52424704,22174256
63942656,52424704,25589296
64176128,52424704,19845296
64176128,52424704,14186808
64176128,52424704,18070656
64176128,52424704,12875208
64176128,52424704,18488240
64176128,52424704,12825248
64176128,52424704,23720952
64176128,52424704,17851944
64176128,52424704,22430856
64176128,52424704,16542200
64176128,52424704,20485336
64176128,52424704,14778440
64176128,52424704,20564152
64176128,52424704,14760080
64176128,52424704,9050040
64176128,52424704,20510208
64176128,52424704,23901264
64176128,52424704,18127976
64176128,52424704,21973408
64176128,52424704,16824520
64176128,52424704,10460592
64176128,52424704,16734080
64176128,52424704,10843576
64176128,52424704,22008640
64176128,52424704,26096512
64176128,52424704,20459696
64176128,52424704,15592264
64176128,52424704,18629768
64176128,52424704,13538992
64176128,52424704,19045224
64176128,52424704,13319856
64176128,52424704,7712728
64176128,52424704,18974976
64176128,52424704,23059240
64176128,52424704,17331080
64176128,52424704,20832272
64176128,52424704,15029288
64176128,52424704,21288160
64176128,52424704,16942664
64176128,52424704,16947392
